YLL001W	12	147889	150162	+
YLL002W	12	146290	147600	+
YLL003W	12	143200	146040	+
YLL004W	12	141072	142922	+
YLL005C	12	137939	140545	-
YLL006W	12	136585	137865	+
YLL006W-A	12	136344	136520	+
YLL007C	12	134301	136298	-
YLL008W	12	131728	133986	+
YLL009C	12	131204	131413	-
YLL010C	12	129329	130612	-
YLL011W	12	127522	128991	+
YLL012W	12	125533	127254	+
YLL013C	12	122074	124713	-
YLL014W	12	121321	121647	+
YLL015W	12	116431	121110	+
YLL018C	12	109901	111574	-
YLL018C-A	12	108675	108971	-
YLL019C	12	105685	107898	-
YLL021W	12	100946	105346	+
YLL022C	12	99043	100200	-
YLL023C	12	97996	98835	-
YLL024C	12	95565	97484	-
YLL025W	12	94746	95120	+
YLL026W	12	88622	91348	+
YLL027W	12	87402	88154	+
YLL028W	12	84803	86563	+
YLL029W	12	81460	83709	+
YLL031C	12	77151	80204	-
YLL032C	12	74269	76746	-
YLL033W	12	73408	74100	+
YLL034C	12	70632	73145	-
YLL035W	12	68579	70477	+
YLL036C	12	66744	68255	-
YLL038C	12	65774	66517	-
YLL039C	12	64061	65206	-
YLL040C	12	54210	63644	-
YLL041C	12	53130	53930	-
YLL042C	12	52086	52589	-
YLL043W	12	49937	51946	+
YLL045C	12	47858	48628	-
YLL046C	12	46713	47462	-
YLL048C	12	41279	46264	-
YLL049W	12	40665	41204	+
YLL050C	12	39803	40413	-
YLL051C	12	37332	39470	-
YLL052C	12	35911	36360	-
YLL053C	12	35502	35960	-
YLL054C	12	32894	35203	-
YLL055W	12	30109	31704	+
YLL056C	12	27409	28305	-
YLL057C	12	25756	26994	-
YLL058W	12	23569	25296	+
YLL060C	12	21138	21839	-
YLL061W	12	17956	19707	+
YLL062C	12	16639	17613	-
YLL063C	12	14648	16072	-
YLL064C	12	13083	13445	-
YLL066C	12	6120	9836	-
YLL066W-B	12	5605	5775	+
YLL067C	12	585	4301	-
YLR001C	12	151388	153976	-
YLR002C	12	154342	156333	-
YLR003C	12	156854	157729	-
YLR004C	12	157933	159504	-
YLR005W	12	160048	161433	+
YLR006C	12	161754	163892	-
YLR007W	12	164391	165401	+
YLR008C	12	165576	166082	-
YLR009W	12	166536	167135	+
YLR010C	12	167319	167801	-
YLR011W	12	169102	169677	+
YLR012C	12	169981	170280	-
YLR013W	12	171338	171763	+
YLR014C	12	172267	174981	-
YLR015W	12	175226	176743	+
YLR016C	12	176801	177415	-
YLR017W	12	177607	178620	+
YLR018C	12	178706	179605	-
YLR019W	12	180287	181480	+
YLR020C	12	181788	183404	-
YLR021W	12	183622	184161	+
YLR022C	12	184173	184925	-
YLR023C	12	185497	187128	-
YLR024C	12	187664	193282	-
YLR025W	12	194453	195175	+
YLR026C	12	195451	196473	-
YLR027C	12	196830	198086	-
YLR028C	12	199541	201316	-
YLR029C	12	201977	202591	-
YLR030W	12	203291	204082	+
YLR031W	12	204226	204786	+
YLR032W	12	204992	208501	+
YLR033W	12	208762	210270	+
YLR034C	12	210513	211934	-
YLR035C	12	212370	214457	-
YLR036C	12	221522	222133	-
YLR037C	12	222686	223060	-
YLR038C	12	224922	225173	-
YLR039C	12	225427	228597	-
YLR040C	12	228909	229583	-
YLR042C	12	229967	230452	-
YLR043C	12	231703	232014	-
YLR044C	12	232391	234082	-
YLR045C	12	235038	237704	-
YLR046C	12	238002	238814	-
YLR047C	12	239348	241408	-
YLR048W	12	242233	243350	+
YLR049C	12	243887	245173	-
YLR050C	12	245588	246073	-
YLR051C	12	246325	246978	-
YLR052W	12	247202	247954	+
YLR053C	12	248101	248427	-
YLR054C	12	248718	250979	-
YLR055C	12	251273	253081	-
YLR056W	12	253862	254959	+
YLR057W	12	255307	257856	+
YLR058C	12	257993	259402	-
YLR059C	12	259739	260548	-
YLR060W	12	260980	262767	+
YLR061W	12	263195	263949	+
YLR063W	12	264158	265255	+
YLR064W	12	265457	266278	+
YLR065C	12	266374	266919	-
YLR066W	12	267170	267724	+
YLR067C	12	267814	270711	-
YLR068W	12	271009	271464	+
YLR069C	12	271631	273916	-
YLR070C	12	274142	275212	-
YLR071C	12	275379	278627	-
YLR072W	12	278863	280944	+
YLR073C	12	281020	281622	-
YLR074C	12	281957	282457	-
YLR075W	12	282928	283593	+
YLR077W	12	283873	285624	+
YLR078C	12	285737	286560	-
YLR079W	12	286821	287675	+
YLR080W	12	287917	289251	+
YLR081W	12	290213	291937	+
YLR082C	12	292395	293573	-
YLR083C	12	294092	296095	-
YLR084C	12	296590	300252	-
YLR085C	12	300674	301990	-
YLR086W	12	302244	306500	+
YLR087C	12	306856	315732	-
YLR088W	12	316108	317952	+
YLR089C	12	318238	320016	-
YLR090W	12	320702	322081	+
YLR091W	12	322298	323179	+
YLR092W	12	323545	326226	+
YLR093C	12	326514	327416	-
YLR094C	12	327731	329239	-
YLR095C	12	329678	332116	-
YLR096W	12	332591	336034	+
YLR097C	12	336232	337266	-
YLR098C	12	337528	339474	-
YLR099C	12	339745	340929	-
YLR099W-A	12	341326	341589	+
YLR100W	12	341811	342854	+
YLR102C	12	342971	343768	-
YLR103C	12	343990	345942	-
YLR104W	12	346586	346981	+
YLR105C	12	347048	348181	-
YLR106C	12	349007	363739	-
YLR107W	12	364117	365331	+
YLR108C	12	366668	368125	-
YLR109W	12	368782	369312	+
YLR110C	12	369698	370099	-
YLR113W	12	371621	372928	+
YLR114C	12	374945	377239	-
YLR115W	12	377986	380565	+
YLR116W	12	380823	382253	+
YLR117C	12	382472	384535	-
YLR118C	12	384726	385409	-
YLR119W	12	385535	386176	+
YLR120C	12	386512	388221	-
YLR121C	12	388745	390271	-
YLR125W	12	393485	393895	+
YLR126C	12	394766	395521	-
YLR127C	12	395759	398320	-
YLR128W	12	398531	399434	+
YLR129W	12	399658	402489	+
YLR130C	12	402795	404063	-
YLR131C	12	404511	406823	-
YLR132C	12	407284	408156	-
YLR133W	12	408446	410194	+
YLR134W	12	410724	412415	+
YLR135W	12	413282	415528	+
YLR136C	12	415802	416659	-
YLR137W	12	417007	418110	+
YLR138W	12	418438	421395	+
YLR139C	12	421543	423474	-
YLR141W	12	423684	424775	+
YLR142W	12	425187	426617	+
YLR143W	12	427330	429387	+
YLR144C	12	429678	432017	-
YLR145W	12	432169	432774	+
YLR146C	12	432824	433726	-
YLR146W-A	12	433871	434059	+
YLR147C	12	434159	434464	-
YLR148W	12	434642	437398	+
YLR149C	12	437632	439824	-
YLR150W	12	440468	441289	+
YLR151C	12	441716	442738	-
YLR152C	12	442959	444689	-
YLR153C	12	445525	447576	-
YLR154C	12	447983	448315	-
YLR154C-G	12	462523	462672	-
YLR154C-H	12	468828	468959	-
YLR154W-C	12	454697	455071	+
YLR155C	12	469318	470406	-
YLR156C-A	12	472480	472611	-
YLR156W	12	472114	472458	+
YLR157C	12	472970	474058	-
YLR157C-C	12	482060	482191	-
YLR157W-D	12	475765	475977	+
YLR157W-E	12	481874	482038	+
YLR158C	12	482550	483638	-
YLR159C-A	12	485712	485843	-
YLR159W	12	485346	485690	+
YLR160C	12	486202	487290	-
YLR161W	12	488998	489342	+
YLR162W	12	489574	489930	+
YLR162W-A	12	490407	490595	+
YLR163C	12	491868	493256	-
YLR164W	12	493885	494391	+
YLR165C	12	494496	495260	-
YLR166C	12	495431	498046	-
YLR167W	12	498949	499407	+
YLR168C	12	499580	500272	-
YLR170C	12	500581	501051	-
YLR172C	12	501262	502164	-
YLR173W	12	502423	504249	+
YLR174W	12	504593	505831	+
YLR175W	12	506136	507587	+
YLR176C	12	507799	510234	-
YLR177W	12	511056	512942	+
YLR178C	12	513164	513823	-
YLR179C	12	514110	514715	-
YLR180W	12	515264	516412	+
YLR181C	12	516680	517672	-
YLR182W	12	517942	520353	+
YLR183C	12	520545	522014	-
YLR185W	12	522665	523290	+
YLR186W	12	523634	524392	+
YLR187W	12	524867	527947	+
YLR188W	12	528302	530389	+
YLR189C	12	530799	534395	-
YLR190W	12	535216	536691	+
YLR191W	12	537274	538434	+
YLR192C	12	538794	539591	-
YLR193C	12	540011	540538	-
YLR194C	12	540811	541575	-
YLR195C	12	541939	543306	-
YLR196W	12	543970	545700	+
YLR197W	12	546099	547613	+
YLR199C	12	547855	548771	-
YLR200W	12	549014	549358	+
YLR201C	12	549513	550295	-
YLR203C	12	550652	551962	-
YLR204W	12	552272	552607	+
YLR205C	12	552726	553679	-
YLR206W	12	554580	556421	+
YLR207W	12	556790	559291	+
YLR208W	12	559553	560446	+
YLR209C	12	560799	561734	-
YLR210W	12	562010	563392	+
YLR211C	12	563794	564533	-
YLR212C	12	564862	566283	-
YLR213C	12	566656	567924	-
YLR214W	12	568569	570629	+
YLR215C	12	570778	571860	-
YLR216C	12	572098	573213	-
YLR218C	12	573468	573920	-
YLR219W	12	574153	576339	+
YLR220W	12	576827	577795	+
YLR221C	12	578364	579026	-
YLR222C	12	579320	581773	-
YLR223C	12	582235	585492	-
YLR224W	12	586466	587575	+
YLR225C	12	587697	588920	-
YLR226W	12	589356	590543	+
YLR227C	12	590564	592045	-
YLR228C	12	600021	602465	-
YLR229C	12	604214	604789	-
YLR231C	12	605760	607121	-
YLR233C	12	607427	609526	-
YLR234W	12	609785	611755	+
YLR237W	12	612369	614165	+
YLR238W	12	614757	616193	+
YLR239C	12	616334	617320	-
YLR240W	12	617535	620162	+
YLR241W	12	620475	622823	+
YLR242C	12	622920	623885	-
YLR243W	12	624205	625023	+
YLR244C	12	625170	626333	-
YLR245C	12	626504	626932	-
YLR246W	12	627120	628199	+
YLR247C	12	628686	633356	-
YLR248W	12	634254	636086	+
YLR249W	12	636782	639916	+
YLR250W	12	640319	641023	+
YLR251W	12	641466	642059	+
YLR253W	12	642629	644338	+
YLR254C	12	644406	644975	-
YLR256W	12	646417	650925	+
YLR257W	12	658828	659793	+
YLR258W	12	660718	662835	+
YLR259C	12	663286	665004	-
YLR260W	12	665846	667909	+
YLR262C	12	668246	668893	-
YLR262C-A	12	669470	669664	-
YLR263W	12	670342	672825	+
YLR264C-A	12	673830	673946	-
YLR264W	12	673133	673336	+
YLR265C	12	674429	675457	-
YLR266C	12	675621	677726	-
YLR267W	12	678214	679926	+
YLR268W	12	680202	680846	+
YLR270W	12	681188	682240	+
YLR271W	12	682739	683563	+
YLR272C	12	683674	687204	-
YLR273C	12	689085	691031	-
YLR274W	12	691557	693884	+
YLR275W	12	694380	694802	+
YLR276C	12	695048	696832	-
YLR277C	12	697158	699497	-
YLR278C	12	700001	704026	-
YLR281C	12	704495	704962	-
YLR283W	12	705188	706132	+
YLR284C	12	706200	707042	-
YLR285C-A	12	708170	708340	-
YLR285W	12	707362	708147	+
YLR286C	12	708450	710138	-
YLR287C	12	710993	712060	-
YLR287C-A	12	712539	713160	-
YLR288C	12	713482	714906	-
YLR289W	12	715091	717028	+
YLR290C	12	717147	717980	-
YLR291C	12	718319	719464	-
YLR292C	12	719791	720372	-
YLR293C	12	720773	721432	-
YLR295C	12	722001	722375	-
YLR297W	12	724046	724435	+
YLR298C	12	724723	725418	-
YLR299W	12	726071	728053	+
YLR300W	12	728957	730303	+
YLR301W	12	730827	731561	+
YLR303W	12	732544	733878	+
YLR304C	12	735214	737550	-
YLR305C	12	738163	743865	-
YLR306W	12	744153	744853	+
YLR307C-A	12	746850	747113	-
YLR307W	12	745622	746527	+
YLR308W	12	747939	748877	+
YLR309C	12	749036	751771	-
YLR310C	12	752226	756995	-
YLR312C	12	757639	758835	-
YLR312W-A	12	759482	760243	+
YLR313C	12	760357	762342	-
YLR314C	12	762575	764137	-
YLR315W	12	764808	765269	+
YLR316C	12	765266	766358	-
YLR318W	12	766542	769196	+
YLR319C	12	769318	771684	-
YLR320W	12	771940	776304	+
YLR321C	12	776584	777864	-
YLR323C	12	778173	778952	-
YLR324W	12	779215	780786	+
YLR325C	12	781143	781379	-
YLR326W	12	782174	782896	+
YLR327C	12	783127	783387	-
YLR328W	12	784913	786118	+
YLR329W	12	786442	787333	+
YLR330W	12	787664	789679	+
YLR332W	12	790676	791806	+
YLR333C	12	795573	795899	-
YLR335W	12	797430	799592	+
YLR336C	12	799697	802396	-
YLR337C	12	802653	805106	-
YLR340W	12	805887	806825	+
YLR341W	12	807385	808818	+
YLR342W	12	809997	815627	+
YLR342W-A	12	815810	815983	+
YLR343W	12	816094	817761	+
YLR344W	12	819312	820142	+
YLR345W	12	820511	822040	+
YLR346C	12	822287	822592	-
YLR347C	12	823827	826412	-
YLR348C	12	826976	827872	-
YLR350W	12	828729	829379	+
YLR351C	12	829488	830363	-
YLR352W	12	831115	833538	+
YLR353W	12	834351	836162	+
YLR354C	12	836349	837356	-
YLR355C	12	838065	839252	-
YLR356W	12	840320	840913	+
YLR357W	12	841330	843999	+
YLR359W	12	844281	845729	+
YLR360W	12	846102	847421	+
YLR361C	12	847387	849123	-
YLR361C-A	12	849382	849678	-
YLR362W	12	849865	852018	+
YLR363C	12	852494	853150	-
YLR363W-A	12	853460	853717	+
YLR364W	12	854061	854390	+
YLR367W	12	856441	857316	+
YLR368W	12	857539	859335	+
YLR369W	12	859551	861524	+
YLR370C	12	861717	862253	-
YLR371W	12	862713	866783	+
YLR372W	12	867353	868390	+
YLR373C	12	868661	871366	-
YLR375W	12	871696	872727	+
YLR376C	12	872825	873553	-
YLR377C	12	873745	874791	-
YLR378C	12	875735	877177	-
YLR380W	12	878282	879508	+
YLR381W	12	879723	881924	+
YLR382C	12	882067	884751	-
YLR383W	12	885288	888632	+
YLR384C	12	888851	892900	-
YLR385C	12	892992	893390	-
YLR386W	12	893628	896270	+
YLR387C	12	896374	897672	-
YLR388W	12	898651	898821	+
YLR389C	12	899577	902660	-
YLR390W	12	903066	903404	+
YLR390W-A	12	903724	904440	+
YLR392C	12	904749	906305	-
YLR393W	12	907079	907918	+
YLR394W	12	907950	909398	+
YLR395C	12	909729	909965	-
YLR396C	12	910235	912310	-
YLR397C	12	912550	914892	-
YLR398C	12	915156	919019	-
YLR399C	12	919536	921596	-
YLR401C	12	922442	924448	-
YLR403W	12	925567	927618	+
YLR404W	12	928742	929599	+
YLR405W	12	929788	930891	+
YLR406C	12	931064	931754	-
YLR406C-A	12	932205	932354	-
YLR407W	12	932966	933655	+
YLR408C	12	933883	934251	-
YLR409C	12	934412	937231	-
YLR410W	12	937539	940979	+
YLR411W	12	947251	947976	+
YLR412C-A	12	950264	950470	-
YLR412W	12	948366	949190	+
YLR413W	12	951153	953180	+
YLR414C	12	953350	954141	-
YLR415C	12	954256	954594	-
YLR417W	12	955007	956707	+
YLR418C	12	956911	958092	-
YLR419W	12	958425	962732	+
YLR420W	12	963782	964876	+
YLR421C	12	965087	965557	-
YLR422W	12	965894	971692	+
YLR423C	12	971914	973167	-
YLR424W	12	973392	975518	+
YLR425W	12	982891	986814	+
YLR426W	12	987059	988110	+
YLR427W	12	988425	990437	+
YLR429W	12	990774	992729	+
YLR430W	12	993431	1000126	+
YLR431C	12	1000339	1001700	-
YLR432W	12	1002554	1004125	+
YLR433C	12	1004344	1006005	-
YLR435W	12	1006375	1006992	+
YLR436C	12	1007418	1011242	-
YLR437C	12	1011619	1012020	-
YLR438C-A	12	1013906	1014175	-
YLR438W	12	1012498	1013772	+
YLR439W	12	1014488	1015447	+
YLR440C	12	1015565	1017694	-
YLR441C	12	1018138	1018905	-
YLR442C	12	1019312	1022248	-
YLR443W	12	1022622	1023968	+
YLR445W	12	1024186	1024834	+
YLR446W	12	1025211	1026512	+
YLR447C	12	1026853	1027890	-
YLR448W	12	1028850	1029764	+
YLR449W	12	1030830	1032008	+
YLR450W	12	1032624	1035761	+
YLR451W	12	1036090	1038750	+
YLR452C	12	1039268	1041364	-
YLR453C	12	1041797	1042984	-
YLR454W	12	1043996	1051882	+
YLR455W	12	1053627	1054541	+
YLR456W	12	1055068	1055682	+
YLR457C	12	1055810	1056769	-
YLR459W	12	1057332	1058516	+
YLR460C	12	1059755	1060885	-
YLR461W	12	1062917	1063279	+
YLR462W	12	1065954	1066562	+
YLR464W	12	1066570	1067499	+
YLR466C-B	12	1071592	1071708	-
YLR466W	12	1067085	1071233	+
YLR467W	12	1072506	1077896	+
