YNL001W	14	627458	628618	+
YNL002C	14	626176	627144	-
YNL003C	14	624977	625831	-
YNL004W	14	622917	624623	+
YNL005C	14	621315	622430	-
YNL006W	14	620069	620980	+
YNL007C	14	618509	619567	-
YNL008C	14	616212	618221	-
YNL009W	14	614822	616084	+
YNL010W	14	613636	614361	+
YNL011C	14	611837	613171	-
YNL012W	14	609687	611666	+
YNL014W	14	606320	609454	+
YNL015W	14	605385	605612	+
YNL016W	14	602908	604269	+
YNL018C	14	599937	601775	-
YNL019C	14	598377	599231	-
YNL020C	14	595624	597540	-
YNL021W	14	593228	595348	+
YNL022C	14	591428	592900	-
YNL023C	14	588264	591161	-
YNL024C	14	587108	587848	-
YNL024C-A	14	586603	586821	-
YNL025C	14	584321	585292	-
YNL026W	14	581921	583375	+
YNL027W	14	579581	581617	+
YNL029C	14	577206	578774	-
YNL030W	14	576728	577039	+
YNL031C	14	575641	576051	-
YNL032W	14	574507	575352	+
YNL033W	14	573000	573854	+
YNL034W	14	570478	572316	+
YNL035C	14	568523	569692	-
YNL036W	14	559815	560480	+
YNL037C	14	557921	559003	-
YNL038W	14	557021	557784	+
YNL039W	14	555049	556833	+
YNL040W	14	553381	554751	+
YNL041C	14	549469	551988	-
YNL042W	14	548101	549291	+
YNL042W-B	14	547114	547371	+
YNL044W	14	545269	545878	+
YNL045W	14	542964	544979	+
YNL046W	14	542305	542823	+
YNL047C	14	539912	541882	-
YNL048W	14	538174	539820	+
YNL049C	14	535282	537912	-
YNL050C	14	534080	534983	-
YNL051W	14	532660	533871	+
YNL052W	14	531726	532187	+
YNL053W	14	529943	531412	+
YNL054W	14	526087	529584	+
YNL055C	14	517995	518846	-
YNL056W	14	517250	517843	+
YNL058C	14	515764	516714	-
YNL059C	14	512669	514936	-
YNL061W	14	510541	512397	+
YNL062C	14	508777	510213	-
YNL063W	14	507759	508703	+
YNL064C	14	505869	507098	-
YNL065W	14	503725	505485	+
YNL066W	14	501516	502778	+
YNL067W	14	499682	500257	+
YNL067W-B	14	499418	499558	+
YNL068C	14	495702	498290	-
YNL069C	14	493957	495002	-
YNL070W	14	493367	493549	+
YNL071W	14	491524	492972	+
YNL072W	14	490318	491241	+
YNL073W	14	488387	490117	+
YNL074C	14	486767	488125	-
YNL075W	14	485608	486480	+
YNL076W	14	483557	485311	+
YNL077W	14	481392	482978	+
YNL078W	14	479769	480992	+
YNL079C	14	478567	479166	-
YNL080C	14	476933	478033	-
YNL081C	14	476189	476620	-
YNL082W	14	473392	476013	+
YNL083W	14	471379	473016	+
YNL084C	14	470055	471104	-
YNL085W	14	467133	469625	+
YNL086W	14	466336	466644	+
YNL087W	14	462413	465949	+
YNL088W	14	457706	461992	+
YNL090W	14	456567	457145	+
YNL091W	14	452410	456132	+
YNL092W	14	450873	452075	+
YNL093W	14	449870	450532	+
YNL094W	14	447613	449376	+
YNL095C	14	444914	446842	-
YNL096C	14	443400	444317	-
YNL097C	14	441368	442360	-
YNL097C-B	14	440799	440921	-
YNL098C	14	439604	440572	-
YNL099C	14	438569	439285	-
YNL100W	14	437615	438319	+
YNL101W	14	435001	437142	+
YNL102W	14	430089	434495	+
YNL103W	14	427737	429755	+
YNL104C	14	424897	426756	-
YNL106C	14	420946	424497	-
