YHL001W	8	104272	105086	+
YHL002W	8	102607	103965	+
YHL003C	8	100644	101879	-
YHL004W	8	99215	100399	+
YHL006C	8	98339	98791	-
YHL007C	8	95114	97933	-
YHL008C	8	92623	94506	-
YHL009C	8	84064	85056	-
YHL010C	8	81960	83717	-
YHL011C	8	80650	81612	-
YHL012W	8	78932	80413	+
YHL013C	8	77427	78350	-
YHL014C	8	76094	77311	-
YHL015W	8	75409	75774	+
YHL015W-A	8	74696	74779	+
YHL016C	8	72034	74241	-
YHL017W	8	70273	71871	+
YHL018W	8	69705	70067	+
YHL019C	8	67728	69545	-
YHL020C	8	66239	67453	-
YHL021C	8	64459	65856	-
YHL022C	8	62959	64155	-
YHL023C	8	59121	62561	-
YHL024W	8	56647	58788	+
YHL025W	8	54849	55847	+
YHL026C	8	53217	54164	-
YHL027W	8	51109	52986	+
YHL028W	8	48761	50578	+
YHL029C	8	45927	47966	-
YHL030W	8	40082	45688	+
YHL031C	8	38813	39484	-
YHL032C	8	36377	38506	-
YHL033C	8	35253	36023	-
YHL034C	8	33191	34075	-
YHL035C	8	27976	32754	-
YHL036W	8	26239	27879	+
YHL038C	8	23614	25506	-
YHL039W	8	21780	23537	+
YHL040C	8	19085	20968	-
YHL042W	8	15665	16117	+
YHL043W	8	14899	15411	+
YHL044W	8	13563	14270	+
YHL046C	8	11921	12283	-
YHL047C	8	8298	10211	-
YHL048C-A	8	5662	5796	-
YHL048W	8	6400	7545	+
YHL049C	8	3725	4540	-
YHL050C	8	445	3310	-
YHR001W	8	106050	107363	+
YHR001W-A	8	107821	108117	+
YHR002W	8	108807	109880	+
YHR003C	8	110023	111312	-
YHR004C	8	111749	113089	-
YHR005C	8	113494	114912	-
YHR005C-A	8	115615	115896	-
YHR006W	8	117809	119434	+
YHR007C	8	120086	121678	-
YHR007C-A	8	122545	122760	-
YHR008C	8	122884	123585	-
YHR009C	8	124104	125675	-
YHR010W	8	126515	127486	+
YHR011W	8	127774	129114	+
YHR012W	8	129475	130442	+
YHR013C	8	130724	131440	-
YHR014W	8	132040	132915	+
YHR015W	8	134547	136526	+
YHR016C	8	136874	138448	-
YHR017W	8	138687	139844	+
YHR018C	8	140004	141395	-
YHR019C	8	141887	143551	-
YHR020W	8	143989	146055	+
YHR021C	8	147864	148662	-
YHR021W-A	8	149218	149673	+
YHR022C	8	149568	150338	-
YHR022C-A	8	151210	151299	-
YHR023W	8	151659	157445	+
YHR024C	8	157737	159185	-
YHR025W	8	159431	160504	+
YHR026W	8	160837	161478	+
YHR027C	8	161723	164704	-
YHR028C	8	164971	167427	-
YHR029C	8	167670	168554	-
YHR030C	8	168883	170337	-
YHR031C	8	170792	172963	-
YHR032W	8	173337	175082	+
YHR033W	8	175541	176812	+
YHR034C	8	176958	177992	-
YHR035W	8	178212	180104	+
YHR036W	8	180338	181753	+
YHR037W	8	181970	183697	+
YHR038W	8	184059	184751	+
YHR039C	8	184868	186802	-
YHR039C-A	8	187166	187672	-
YHR040W	8	187917	189017	+
YHR041C	8	189124	189857	-
YHR042W	8	190536	192611	+
YHR043C	8	192798	193538	-
YHR044C	8	194061	194801	-
YHR045W	8	195544	197226	+
YHR046C	8	197391	198278	-
YHR047C	8	198733	201303	-
YHR048W	8	204600	206144	+
YHR049W	8	206455	207186	+
YHR050W	8	207648	209297	+
YHR050W-A	8	209469	209639	+
YHR051W	8	209699	210145	+
YHR052W	8	210842	211972	+
YHR053C	8	212537	212722	-
YHR054C	8	213187	214251	-
YHR055C	8	214535	214720	-
YHR056C	8	215185	217836	-
YHR057C	8	218228	218845	-
YHR058C	8	218999	219886	-
YHR059W	8	220110	220502	+
YHR060W	8	220727	221272	+
YHR061C	8	221536	222480	-
YHR062C	8	222879	223760	-
YHR063C	8	224032	225171	-
YHR064C	8	225527	227143	-
YHR065C	8	227534	229039	-
YHR066W	8	229337	230698	+
YHR067W	8	230972	231814	+
YHR068W	8	232135	233298	+
YHR069C	8	233581	234660	-
YHR070W	8	234883	236382	+
