YGL001C	7	495457	496506	-
YGL002W	7	494521	495171	+
YGL003C	7	492478	494178	-
YGL004C	7	490707	491960	-
YGL005C	7	489712	490551	-
YGL006W	7	485925	489446	+
YGL006W-A	7	485428	485538	+
YGL007C-A	7	482946	483032	-
YGL008C	7	479915	482671	-
YGL009C	7	476318	478657	-
YGL010W	7	475550	476074	+
YGL011C	7	474494	475252	-
YGL012W	7	472860	474281	+
YGL013C	7	469097	472303	-
YGL014W	7	466146	468812	+
YGL015C	7	465048	465440	-
YGL016W	7	461671	464916	+
YGL017W	7	459859	461370	+
YGL018C	7	459115	459669	-
YGL019W	7	458161	458997	+
YGL020C	7	457168	457875	-
YGL021W	7	454790	457072	+
YGL022W	7	452409	454565	+
YGL023C	7	450202	452109	-
YGL025C	7	448769	449962	-
YGL026C	7	446417	448540	-
YGL027C	7	443647	446148	-
YGL028C	7	441286	442914	-
YGL029W	7	440068	440430	+
YGL030W	7	439096	439643	+
YGL031C	7	437472	437939	-
YGL032C	7	436575	436838	-
YGL033W	7	435630	436356	+
YGL035C	7	431553	433067	-
YGL036W	7	428606	431335	+
YGL037C	7	427303	427953	-
YGL038C	7	425368	426810	-
YGL039W	7	423967	425013	+
YGL040C	7	419533	420561	-
YGL041C-B	7	418709	418891	-
YGL041W-A	7	419047	419295	+
YGL043W	7	417487	418416	+
YGL044C	7	416150	417040	-
YGL045W	7	414106	415734	+
YGL047W	7	411555	412163	+
YGL048C	7	410072	411289	-
YGL049C	7	406863	409607	-
YGL050W	7	405779	406600	+
YGL051W	7	403690	404394	+
YGL053W	7	402592	403305	+
YGL054C	7	400874	401290	-
YGL055W	7	398631	400163	+
YGL056C	7	396041	397624	-
YGL057C	7	394972	395835	-
YGL058W	7	393992	394510	+
YGL059W	7	392228	393703	+
YGL060W	7	390070	391995	+
YGL061C	7	388971	389714	-
YGL062W	7	385199	388735	+
YGL063W	7	383657	384769	+
YGL064C	7	381526	383211	-
YGL065C	7	379763	381274	-
YGL066W	7	377612	379585	+
YGL067W	7	376104	377258	+
YGL068W	7	375090	375674	+
YGL070C	7	374462	374830	-
YGL071W	7	372015	374087	+
YGL073W	7	368756	371257	+
YGL075C	7	366928	368091	-
YGL076C	7	364338	365999	-
YGL077C	7	362228	363919	-
YGL078C	7	360291	361862	-
YGL079W	7	359447	360103	+
YGL080W	7	358639	359031	+
YGL081W	7	357380	358342	+
YGL082W	7	355830	356975	+
YGL083W	7	353061	355475	+
YGL084C	7	350619	352301	-
YGL085W	7	349619	350443	+
YGL086W	7	347122	349371	+
YGL087C	7	346409	346907	-
YGL089C	7	344794	345156	-
YGL090W	7	343322	344587	+
YGL091C	7	342059	343045	-
YGL092W	7	337909	341862	+
YGL093W	7	334889	337642	+
YGL094C	7	331121	334468	-
YGL095C	7	328877	330610	-
YGL096W	7	325334	326164	+
YGL097W	7	321785	323233	+
YGL098W	7	317345	318082	+
YGL099W	7	314634	316556	+
YGL100W	7	313237	314286	+
YGL101W	7	312196	312843	+
YGL103W	7	310970	311930	+
YGL104C	7	308716	310176	-
YGL105W	7	307440	308570	+
YGL106W	7	306563	307012	+
