YPL001W	16	554602	555726	+
YPL002C	16	553624	554325	-
YPL003W	16	552017	553405	+
YPL004C	16	550629	551654	-
YPL005W	16	548483	550303	+
YPL006W	16	544628	548140	+
YPL007C	16	542079	543845	-
YPL008W	16	539382	541967	+
YPL009C	16	535817	538933	-
YPL010W	16	535015	535584	+
YPL011C	16	533639	534700	-
YPL012W	16	529720	533406	+
YPL013C	16	528982	529347	-
YPL014W	16	527544	528689	+
YPL015C	16	525807	526880	-
YPL016W	16	521011	524955	+
YPL017C	16	518732	520231	-
YPL018W	16	517649	518758	+
YPL019C	16	514509	517016	-
YPL020C	16	512311	514176	-
YPL021W	16	511099	511662	+
YPL022W	16	506695	509997	+
YPL023C	16	504337	506310	-
YPL024W	16	503515	504240	+
YPL026C	16	500673	502181	-
YPL027W	16	499663	500400	+
YPL028W	16	498094	499290	+
YPL029W	16	495504	497717	+
YPL030W	16	493541	495244	+
YPL031C	16	492016	493035	-
YPL032C	16	488885	491362	-
YPL033C	16	487360	488205	-
YPL034W	16	486710	487207	+
YPL036W	16	482841	485684	+
YPL037C	16	481425	481898	-
YPL038W	16	480532	481065	+
YPL038W-A	16	480179	480370	+
YPL039W	16	479222	480172	+
YPL040C	16	475990	478998	-
YPL041C	16	475115	475738	-
YPL042C	16	473037	474704	-
YPL043W	16	469936	471993	+
YPL045W	16	467257	469653	+
YPL046C	16	466641	466940	-
YPL047W	16	465959	466258	+
YPL048W	16	464398	465645	+
YPL049C	16	462478	463836	-
YPL050C	16	460776	461963	-
YPL051W	16	459960	460556	+
YPL052W	16	458796	459675	+
YPL053C	16	457115	458455	-
YPL054W	16	455756	456661	+
YPL055C	16	453989	454987	-
YPL056C	16	453427	453732	-
YPL057C	16	451906	453054	-
YPL058C	16	445839	450374	-
YPL059W	16	444576	445028	+
YPL060W	16	434520	435761	+
YPL061W	16	432585	434087	+
YPL063W	16	429936	431366	+
YPL064C	16	428708	429613	-
YPL065W	16	427924	428652	+
YPL066W	16	426230	427669	+
YPL067C	16	425248	425844	-
YPL068C	16	424212	425093	-
YPL069C	16	422882	423889	-
YPL070W	16	420945	422783	+
YPL071C	16	420045	420515	-
YPL072W	16	418509	420008	+
YPL074W	16	415760	418024	+
YPL075W	16	412251	415359	+
YPL076W	16	410440	411282	+
YPL077C	16	409365	410087	-
YPL078C	16	408007	408741	-
YPL079W	16	406633	407536	+
YPL081W	16	404947	406041	+
YPL082C	16	398477	404080	-
YPL083C	16	396699	398102	-
YPL084W	16	394035	396569	+
YPL085W	16	387064	393651	+
YPL086C	16	384770	386443	-
YPL087W	16	383452	384405	+
YPL088W	16	381962	382990	+
YPL089C	16	379117	381147	-
YPL090C	16	377288	378392	-
YPL091W	16	375499	376950	+
YPL092W	16	373790	375166	+
YPL093W	16	370975	372918	+
YPL094C	16	369836	370660	-
YPL095C	16	368068	369438	-
YPL096C-A	16	366526	366732	-
YPL096W	16	366924	368015	+
YPL097W	16	364949	366427	+
YPL098C	16	364383	364724	-
YPL099C	16	363517	364065	-
YPL100W	16	361869	363359	+
YPL101W	16	360206	361576	+
YPL103C	16	357997	359403	-
YPL104W	16	355697	357673	+
YPL105C	16	352860	355409	-
YPL106C	16	350191	352272	-
YPL107W	16	349116	349862	+
YPL108W	16	348443	348949	+
YPL109C	16	345263	347388	-
YPL110C	16	341067	344738	-
YPL111W	16	339943	340944	+
YPL112C	16	337435	338619	-
YPL113C	16	335952	337142	-
YPL115C	16	332099	335485	-
YPL116W	16	329605	331698	+
YPL117C	16	327863	328729	-
YPL118W	16	326627	327661	+
YPL119C	16	324410	326263	-
YPL119C-A	16	324023	324286	-
YPL120W	16	322070	323743	+
YPL121C	16	320961	321629	-
YPL122C	16	319225	320766	-
YPL123C	16	317640	318944	-
YPL124W	16	316754	317515	+
YPL125W	16	313387	316485	+
YPL126W	16	310209	312899	+
YPL127C	16	308827	309603	-
YPL128C	16	306532	308220	-
YPL129W	16	305297	306136	+
YPL130W	16	304386	305057	+
YPL131W	16	303120	304013	+
YPL132W	16	301715	302617	+
YPL133C	16	299887	301227	-
YPL134C	16	298570	299502	-
YPL135W	16	297552	298049	+
YPL137C	16	292816	296646	-
YPL138C	16	291365	292426	-
YPL139C	16	289668	291050	-
YPL140C	16	287513	289033	-
YPL141C	16	283463	286060	-
YPL143W	16	282121	282969	+
YPL144W	16	280479	280925	+
YPL145C	16	278394	279698	-
YPL146C	16	276161	277528	-
YPL147W	16	273254	275866	+
YPL148C	16	272293	272814	-
YPL149W	16	271309	272193	+
YPL150W	16	268187	270892	+
YPL151C	16	266179	267534	-
YPL152W	16	265027	266103	+
YPL152W-A	16	264601	264699	+
YPL153C	16	261726	264191	-
YPL154C	16	259713	260930	-
YPL155C	16	257215	259335	-
YPL156C	16	255912	256766	-
YPL157W	16	254813	255760	+
YPL158C	16	252033	254309	-
YPL159C	16	250906	251667	-
YPL160W	16	246989	250261	+
YPL161C	16	244318	246219	-
YPL162C	16	243205	244026	-
YPL163C	16	241917	242699	-
YPL164C	16	239349	241496	-
YPL165C	16	237955	239076	-
YPL166W	16	237337	237978	+
YPL167C	16	232592	237106	-
YPL168W	16	231216	232508	+
YPL169C	16	229038	230837	-
YPL170W	16	228313	228771	+
YPL171C	16	226168	227370	-
YPL172C	16	224352	225740	-
YPL173W	16	223142	224035	+
YPL174C	16	220166	222772	-
YPL175W	16	218629	220087	+
YPL176C	16	216011	218362	-
YPL177C	16	213041	213961	-
YPL178W	16	212157	212783	+
YPL179W	16	208156	209805	+
YPL180W	16	205247	207646	+
YPL181W	16	203420	204940	+
YPL183C	16	199494	202535	-
YPL183W-A	16	199094	199375	+
YPL184C	16	195949	197787	-
YPL186C	16	194511	195425	-
YPL187W	16	193647	194144	+
YPL188W	16	191405	192649	+
YPL189C-A	16	188306	188512	-
YPL189W	16	189153	190982	+
YPL190C	16	185316	187724	-
YPL191C	16	183596	184678	-
YPL192C	16	182654	183055	-
YPL193W	16	181402	182547	+
YPL194W	16	179276	181114	+
YPL195W	16	176222	179020	+
YPL196W	16	175042	175863	+
YPL198W	16	173151	174701	+
YPL199C	16	172032	172754	-
YPL200W	16	171483	171953	+
YPL201C	16	169769	171154	-
YPL202C	16	168087	169337	-
YPL203W	16	166255	167397	+
YPL204W	16	164275	165759	+
YPL206C	16	162631	163596	-
YPL207W	16	159908	162340	+
YPL208W	16	157841	159592	+
YPL209C	16	156489	157592	-
YPL210C	16	154289	156211	-
YPL211W	16	153494	154039	+
YPL212C	16	151514	153148	-
